timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814744.923,-955.566,-967.773,-467.285,-942.383,0.000
1742814744.927,-949.219,-972.168,-328.125,-942.871,0.000
1742814744.931,-950.195,-974.609,-446.777,-957.031,0.000
1742814744.935,-948.730,-968.262,-634.277,-950.684,0.000
1742814744.939,-951.172,-962.402,-614.746,-942.871,0.000
1742814744.942,-950.684,-969.238,-457.520,-942.871,0.000
1742814744.946,-943.848,-967.285,-312.988,-941.895,0.000
1742814744.950,-942.383,-962.891,-391.113,-951.660,0.000
1742814744.954,-958.496,-967.285,-591.797,-961.914,0.000
1742814744.958,-965.332,-971.680,-616.211,-954.102,0.000
1742814744.962,-960.449,-976.562,-450.684,-971.680,0.000
1742814744.966,-956.055,-977.539,-339.844,-973.145,0.000
1742814744.970,-951.172,-975.098,-415.527,-953.125,0.000
1742814744.974,-954.590,-975.098,-575.195,-959.961,0.000
1742814744.978,-963.379,-977.539,-638.184,-961.426,0.000
1742814744.982,-961.914,-977.051,-528.809,-949.219,0.000
1742814744.985,-951.172,-970.215,-348.145,-942.383,0.000
1742814744.989,-955.566,-966.309,-374.512,-955.078,0.000
1742814744.993,-968.750,-966.309,-572.754,-966.309,0.000
1742814744.997,-976.074,-966.309,-662.109,-965.820,0.000
1742814745.001,-976.562,-973.145,-551.758,-946.289,0.000
