timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814675.351,-686.035,-726.562,0.000,-725.586,0.000
1742814675.355,-680.664,-728.027,0.000,-732.422,0.000
1742814675.359,-685.059,-734.375,0.000,-723.145,0.000
1742814675.362,-691.406,-739.746,0.000,-719.727,0.000
1742814675.366,-693.848,-735.840,0.000,-733.887,0.000
1742814675.370,-694.336,-730.469,0.000,-725.586,0.000
1742814675.374,-689.453,-735.840,219.727,-707.031,0.000
1742814675.378,-705.566,-744.629,295.410,-712.891,0.000
1742814675.382,-721.191,-745.605,-235.840,-731.445,0.000
1742814675.386,-730.469,-745.605,-650.391,-750.488,0.000
1742814675.390,-736.328,-747.070,-420.898,-747.559,0.000
1742814675.394,-727.051,-746.582,183.105,-728.027,0.000
1742814675.398,-723.633,-748.535,306.641,-727.539,0.000
1742814675.401,-730.469,-747.559,-218.750,-744.629,0.000
1742814675.405,-743.652,-747.559,-600.098,-754.883,0.000
1742814675.409,-750.488,-751.465,-481.445,-730.957,0.000
1742814675.413,-740.723,-752.930,-19.043,-720.703,0.000
1742814675.417,-739.746,-755.371,279.785,-724.121,0.000
1742814675.421,-749.023,-759.277,-48.828,-721.191,0.000
1742814675.425,-755.371,-759.766,-570.312,-727.539,0.000
1742814675.429,-756.348,-754.883,-594.238,-733.398,0.000
1742814675.433,-740.234,-750.000,-91.797,-713.379,0.000
1742814675.437,-727.539,-756.348,317.871,-702.148,0.000
1742814675.441,-731.445,-764.648,-3.906,-718.750,0.000
1742814675.444,-728.516,-751.953,-580.566,-725.098,0.000
1742814675.448,-718.262,-741.699,-617.676,-724.121,0.000
1742814675.452,-707.031,-745.605,-115.234,-720.215,0.000
1742814675.456,-703.613,-752.441,278.809,-727.051,0.000
1742814675.460,-699.707,-751.465,-33.203,-731.445,0.000
1742814675.464,-696.777,-748.535,-556.152,-736.328,0.000
1742814675.468,-702.637,-751.465,-571.777,-724.121,0.000
1742814675.472,-697.266,-755.371,-254.883,-732.910,0.000
1742814675.476,-694.336,-757.324,201.660,-739.746,0.000
1742814675.480,-703.125,-749.512,99.121,-734.863,0.000
1742814675.484,-716.309,-746.582,-508.789,-747.559,0.000
1742814675.487,-727.539,-750.977,-673.340,-751.465,0.000
1742814675.491,-725.586,-749.023,-335.449,-743.652,0.000
1742814675.495,-720.703,-747.070,212.891,-729.004,0.000
1742814675.499,-722.656,-750.488,181.152,-723.145,0.000
1742814675.503,-723.633,-743.652,-489.258,-739.258,0.000
1742814675.507,-726.562,-734.375,-726.074,-741.699,0.000
1742814675.511,-728.027,-737.305,-375.488,-731.934,0.000
1742814675.515,-724.609,-745.605,147.949,-725.586,0.000
1742814675.519,-733.887,-743.164,147.949,-732.910,0.000
1742814675.523,-746.094,-735.352,-446.777,-742.676,0.000
1742814675.526,-761.719,-741.699,-696.777,-748.047,0.000
1742814675.530,-762.695,-739.746,-451.172,-751.465,0.000
1742814675.534,-750.488,-743.164,81.543,-732.910,0.000
1742814675.538,-744.141,-745.605,243.652,-724.609,0.000
1742814675.542,-744.629,-739.746,-282.715,-730.957,0.000
1742814675.546,-743.164,-735.352,-688.965,-737.305,0.000
1742814675.550,-733.398,-733.887,-524.902,-735.352,0.000
1742814675.554,-713.867,-734.375,20.996,-717.285,0.000
1742814675.558,-705.566,-736.328,278.320,-695.801,0.000
1742814675.562,-713.867,-742.188,-263.672,-719.727,0.000
1742814675.566,-714.355,-738.770,-678.223,-730.469,0.000
1742814675.569,-706.543,-732.910,-510.254,-712.891,0.000
1742814675.573,-702.637,-741.699,-38.086,-716.309,0.000
1742814675.577,-703.125,-743.164,249.023,-714.355,0.000
