timestamps,TP9,AF7,AF8,TP10,Right AUX
1742814843.899,-980.469,-994.141,-529.785,-963.867,0.000
1742814843.903,-1000.000,-988.281,-562.012,-1000.000,0.000
1742814843.907,-753.418,-993.652,-421.875,-747.559,0.000
1742814843.911,-384.766,-1000.000,-448.242,-379.395,0.000
1742814843.915,-726.562,-999.023,-552.246,-713.867,0.000
1742814843.918,-1000.000,-999.023,-570.312,-1000.000,0.000
1742814843.922,-1000.000,-998.535,-526.367,-1000.000,0.000
1742814843.926,-932.129,-997.559,-477.539,-918.457,0.000
1742814843.930,-854.980,-1000.000,-583.984,-831.055,0.000
1742814843.934,-956.055,-998.047,-623.047,-948.242,0.000
1742814843.938,-953.125,-989.746,-390.625,-945.801,0.000
1742814843.942,-1000.000,-982.422,-407.227,-1000.000,0.000
1742814843.946,-998.047,-984.375,-486.816,-996.582,0.000
1742814843.950,-523.438,-997.559,-434.082,-519.531,0.000
1742814843.954,-420.898,-1000.000,-431.152,-416.992,0.000
1742814843.957,-922.363,-998.047,-489.258,-919.922,0.000
1742814843.961,-1000.000,-990.723,-519.043,-1000.000,0.000
1742814843.965,-1000.000,-992.676,-528.809,-1000.000,0.000
1742814843.969,-718.262,-1000.000,-454.590,-686.523,0.000
1742814843.973,-535.645,-1000.000,-453.613,-465.820,0.000
1742814843.977,-921.387,-998.047,-557.617,-891.113,0.000
1742814843.981,-1000.000,-988.281,-467.285,-1000.000,0.000
1742814843.985,-875.488,-988.770,-377.441,-863.281,0.000
1742814843.989,-630.859,-1000.000,-488.770,-613.281,0.000
1742814843.993,0.000,-1000.000,-510.742,-601.074,0.000
1742814843.997,0.000,-998.047,-392.578,-772.461,0.000
1742814844.000,0.000,-988.770,-389.160,-994.141,0.000
1742814844.004,0.000,-979.004,-504.395,-1000.000,0.000
1742814844.008,0.000,-990.234,-566.895,-753.418,0.000
1742814844.012,0.000,-1000.000,-517.578,-610.840,0.000
1742814844.016,0.000,-1000.000,-481.445,-916.992,0.000
1742814844.020,0.000,-1000.000,-622.559,-1000.000,0.000
1742814844.024,0.000,-1000.000,-635.254,-968.750,0.000
1742814844.028,0.000,-1000.000,-401.367,-604.492,0.000
1742814844.032,0.000,-1000.000,-427.734,-266.113,0.000
1742814844.036,0.000,-996.582,-465.820,-668.945,0.000
1742814844.040,-1000.000,-982.910,-421.387,-1000.000,0.000
1742814844.043,-962.891,-981.445,-396.973,-960.938,0.000
1742814844.047,-729.004,-996.094,-475.098,-735.352,0.000
1742814844.051,-536.133,-1000.000,-498.535,-546.875,0.000
1742814844.055,-727.051,-998.535,-441.895,-726.562,0.000
1742814844.059,-1000.000,-999.023,-529.785,-999.023,0.000
1742814844.063,-989.746,-995.605,-506.836,-990.723,0.000
1742814844.067,-1000.000,-990.234,-568.848,-1000.000,0.000
1742814844.071,-775.391,-997.559,-551.758,-765.625,0.000
1742814844.075,-570.312,-1000.000,-378.418,-546.387,0.000
1742814844.079,-891.113,-991.211,-452.148,-878.906,0.000
1742814844.082,-1000.000,-980.469,-497.070,-1000.000,0.000
1742814844.086,-833.984,-991.211,-431.152,-819.336,0.000
1742814844.090,-370.117,-1000.000,-405.273,-336.914,0.000
1742814844.094,-557.129,-999.023,-494.629,-522.949,0.000
1742814844.098,-1000.000,-988.281,-511.719,-1000.000,0.000
1742814844.102,-1000.000,-979.004,-451.172,-1000.000,0.000
1742814844.106,-958.496,-985.840,-498.535,-957.520,0.000
1742814844.110,-922.363,-998.535,-602.539,-926.270,0.000
1742814844.114,-969.727,-1000.000,-637.207,-965.332,0.000
1742814844.118,-964.844,-998.047,-390.137,-957.031,0.000
1742814844.121,-985.352,-984.863,-432.617,-986.328,0.000
1742814844.125,-1000.000,-988.281,-558.105,-1000.000,0.000
1742814844.129,-658.691,-1000.000,-482.422,-660.645,0.000
1742814844.133,-331.543,-1000.000,-408.691,-333.008,0.000
1742814844.137,-741.699,-997.070,-434.082,-733.398,0.000
1742814844.141,-1000.000,-983.398,-491.211,-1000.000,0.000
1742814844.145,-910.156,-986.816,-437.988,-913.574,0.000
1742814844.149,-516.113,-1000.000,-437.012,-511.719,0.000
1742814844.153,-649.414,-1000.000,-507.812,-627.441,0.000
1742814844.157,-997.559,-1000.000,-593.262,-987.793,0.000
1742814844.161,-1000.000,-991.699,-541.992,-1000.000,0.000
1742814844.164,-919.922,-985.840,-399.902,-921.387,0.000
1742814844.168,-650.879,-998.535,-460.938,-656.738,0.000
1742814844.172,-562.988,-1000.000,-490.234,-562.988,0.000
1742814844.176,-769.531,-998.535,-402.832,-764.648,0.000
1742814844.180,-987.305,-986.816,-390.625,-984.863,0.000
1742814844.184,-1000.000,-987.793,-517.090,-1000.000,0.000
1742814844.188,-804.688,-997.559,-532.227,-801.270,0.000
1742814844.192,-388.672,-1000.000,-428.223,-375.977,0.000
1742814844.196,-692.871,-998.047,-403.320,-676.758,0.000
1742814844.200,-1000.000,-996.094,-583.984,-1000.000,0.000
1742814844.204,-1000.000,-1000.000,-702.637,-1000.000,0.000
1742814844.207,-932.129,-1000.000,-491.211,-931.641,0.000
1742814844.211,-507.324,-1000.000,-392.578,-505.859,0.000
1742814844.215,-684.570,-997.070,-531.738,-678.711,0.000
1742814844.219,-1000.000,-984.863,-559.082,-1000.000,0.000
1742814844.223,-1000.000,-979.004,-397.949,-999.023,0.000
1742814844.227,-778.809,-991.211,-444.824,-775.879,0.000
1742814844.231,-565.918,-1000.000,-484.863,-562.988,0.000
1742814844.235,-719.238,-1000.000,-434.082,-708.008,0.000
1742814844.239,-957.031,-994.629,-453.613,-947.754,0.000
1742814844.243,-1000.000,-993.164,-520.508,-1000.000,0.000
1742814844.247,-1000.000,-998.535,-578.125,-1000.000,0.000
1742814844.250,-664.551,-1000.000,-492.188,-649.414,0.000
1742814844.254,-523.926,-1000.000,-407.227,-485.840,0.000
1742814844.258,-919.434,-990.234,-464.355,-900.391,0.000
1742814844.262,-1000.000,-979.980,-500.000,-1000.000,0.000
1742814844.266,-849.121,-991.211,-432.129,-845.215,0.000
1742814844.270,-391.602,-1000.000,-399.414,-376.953,0.000
1742814844.274,-552.246,-1000.000,-491.211,-529.785,0.000
1742814844.278,-1000.000,-989.746,-509.766,-1000.000,0.000
1742814844.282,-1000.000,-979.004,-418.945,-1000.000,0.000
1742814844.286,-860.352,-987.793,-406.738,-847.168,0.000
1742814844.290,-661.621,-1000.000,-498.535,-632.812,0.000
