timestamps,TP9,AF7,AF8,TP10,Right AUX
1742813956.803,-34.668,-26.367,217.773,-16.602,0.000
1742813956.807,-46.875,-14.648,111.816,-44.922,0.000
1742813956.811,-53.223,-21.484,-57.129,-63.965,0.000
1742813956.815,-57.129,-29.785,-8.301,-30.762,0.000
1742813956.819,-56.641,-28.320,156.250,-34.180,0.000
1742813956.823,-60.059,-35.156,168.457,-54.199,0.000
1742813956.827,-57.617,-47.852,-89.844,-49.316,0.000
1742813956.831,-47.363,-45.898,-43.457,-32.715,0.000
1742813956.834,-48.340,-43.945,216.797,-23.438,0.000
1742813956.838,-40.527,-45.898,123.535,-16.602,0.000
1742813956.842,-24.414,-39.551,103.027,-8.789,0.000
1742813956.846,-16.602,-38.574,134.277,1.465,0.000
1742813956.850,-15.625,-37.109,103.516,0.977,0.000
1742813956.854,-9.766,-22.461,-28.809,-13.184,0.000
1742813956.858,-5.859,-24.902,-20.996,0.488,0.000
1742813956.862,0.488,-36.621,104.004,12.695,0.000
1742813956.866,7.812,-38.574,171.875,-6.348,0.000
1742813956.870,2.441,-36.621,9.766,-23.926,0.000
1742813956.874,1.953,-36.133,-137.695,-23.438,0.000
1742813956.877,8.301,-36.621,190.430,-22.949,0.000
1742813956.881,11.230,-38.086,170.898,-37.109,0.000
1742813956.885,-8.789,-30.273,-8.301,-29.785,0.000
1742813956.889,-30.762,-24.414,70.312,-18.555,0.000
1742813956.893,-34.180,-30.273,127.441,-19.531,0.000
1742813956.897,-32.715,-39.062,82.031,-10.742,0.000
1742813956.901,-27.344,-41.016,131.836,-13.184,0.000
1742813956.905,-31.250,-21.973,108.398,-28.809,0.000
1742813956.909,-43.457,-4.883,-82.031,-32.227,0.000
1742813956.913,-44.922,-6.348,38.086,-39.551,0.000
1742813956.917,-43.945,-10.254,14.648,-32.715,0.000
1742813956.920,-53.223,-5.859,35.645,-25.391,0.000
1742813956.924,-61.035,4.395,179.199,-49.316,0.000
1742813956.928,-61.523,0.977,63.965,-53.711,0.000
1742813956.932,-61.035,-4.395,59.082,-45.898,0.000
1742813956.936,-58.105,1.465,151.367,-50.293,0.000
1742813956.940,-49.316,9.766,189.453,-62.012,0.000
1742813956.944,-49.805,-3.906,61.523,-53.223,0.000
1742813956.948,-59.570,-19.531,-115.723,-39.062,0.000
1742813956.952,-57.617,-14.160,7.324,-49.316,0.000
1742813956.956,-49.805,-8.789,146.973,-45.898,0.000
1742813956.959,-44.434,-9.766,49.805,-28.320,0.000
1742813956.963,-31.738,-15.625,-14.648,-9.766,0.000
1742813956.967,-13.672,-15.137,157.715,-6.348,0.000
1742813956.971,-9.277,-13.184,166.504,-12.207,0.000
1742813956.975,-0.977,-7.812,72.266,-5.371,0.000
1742813956.979,9.766,-8.789,127.930,7.324,0.000
1742813956.979,9.766,-8.789,127.930,7.324,0.000
1742813956.983,5.859,-30.762,189.453,-6.348,0.000
1742813956.987,2.930,-45.898,83.496,-12.207,0.000
